Brand;Title;Kilometer;Gas Type;Gear Box;Year;Price
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Exclusive;128 500;Diesel;Manual;2012;11 750
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;179 000;Diesel;Automática;2018;24 950
Alfa Romeo;Alfa Romeo MiTo 0.9 T TwinAir Urban;122 396;Gasolina;Manual;2018;10 900
Alfa Romeo;Alfa Romeo MiTo 1.3 JTDM Distinctive;158 665;Diesel;Manual;2014;9 980
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;81 000;Diesel;Automática;2019;31 450
Alfa Romeo;Alfa Romeo Giulia 2.2 D Ti AT8;10;Diesel;Automática;2023;51 400
Alfa Romeo;Alfa Romeo Giulia 2.2 D Super AT8;15;Diesel;Automática;2023;48 300
Alfa Romeo;Alfa Romeo Giulia 2.2 D Sprint AT8;15;Diesel;Automática;2023;51 400
Alfa Romeo;Alfa Romeo MiTo 1.3 JTDM Progression;148 000;Diesel;Manual;2015;9 950
Alfa Romeo;Alfa Romeo Giulietta 2.0 JTDm Distinctive;220 000;Diesel;Manual;2010;7 990
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;66 556;Diesel;Automática;2019;29 490
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;135 000;Diesel;Automática;2018;28 480
Alfa Romeo;Alfa Romeo MiTo 0.9 T TwinAir Urban;58 147;Gasolina;Manual;2018;10 990
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;99 990;Diesel;Automática;2019;29 490
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;46 000;Diesel;Automática;2018;34 900
Alfa Romeo;Alfa Romeo Giulietta;85 000;Gasolina;Manual;1959;105 000
Alfa Romeo;Alfa Romeo MiTo 1.3 JTDM Super;135 500;Diesel;Manual;2016;12 000
Alfa Romeo;Alfa Romeo Spider 2.0 TS;202 000;Gasolina;Manual;1999;12 750
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Progression;182 999;Diesel;Manual;2011;8 750
Alfa Romeo;Alfa Romeo Giulia 2.2 D Sprint AT8;28 000;Diesel;Automática;2022;49 400
Alfa Romeo;Alfa Romeo 166 2.0 V6 TB;140 000;Gasolina;Manual;1999;11 500
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Sport;150 000;Diesel;Manual;2016;14 500
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Distinctive;96 155;Diesel;Manual;2010;9 900
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8 Q4;79 839;Diesel;Automática;2019;39 900
Alfa Romeo;Alfa Romeo MiTo 1.4 T MultiAir Distinctive;188 472;Gasolina;Manual;2010;7 900
Alfa Romeo;Alfa Romeo Stelvio 2.0 T Veloce TI Q4 AT8;99 700;Gasolina;Automática;2021;49 900
Alfa Romeo;Alfa Romeo MiTo 1.4 MultiAir Distinctive;140 000;Gasolina;Manual;2011;6 999
Alfa Romeo;Alfa Romeo 159 Sportwagon;194 000;Diesel;Manual;2007;7 950
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;102 000;Diesel;Automática;2017;26 500
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Progression;200 000;Diesel;Manual;2010;8 990
Alfa Romeo;Alfa Romeo MiTo 0.9 T TwinAir;99 980;Gasolina;Manual;2018;8 990
Alfa Romeo;Alfa Romeo Giulia;25 600;Gasolina;Manual;1963;97 500
Alfa Romeo;Alfa Romeo 147 1.9 JTD Executive;190 000;Diesel;Manual;2007;3 990
Alfa Romeo;Alfa Romeo MiTo;56 000;Gasolina;Manual;2018;12 900
Alfa Romeo;Alfa Romeo 156 Sportwagon 1.9 JTD 16V Distinctive;259 000;Diesel;Manual;2005;4 750
Alfa Romeo;Alfa Romeo 4C Spider 1750 TBi;15 702;Gasolina;Automática;2018;90 000
Alfa Romeo;Alfa Romeo Giulietta 2.0 JTDm Distinctive;130 000;Diesel;Manual;2014;12 500
Alfa Romeo;Alfa Romeo Spider 1.6;122 000;Gasolina;Manual;1990;29 950
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDM 16V;142 230;Diesel;Manual;2012;10 950
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Sprint Q4 AT8;81 471;Diesel;Automática;2018;33 999
Alfa Romeo;Alfa Romeo Giulia 2.2 D Veloce Q4 AT8;1 000;Diesel;Automática;2023;59 490
Alfa Romeo;Alfa Romeo Sprint Veloce 1.7;53 000;Gasolina;Manual;1988;11 000
Alfa Romeo;Alfa Romeo Giulietta 1.4 T M-air Distinctive;148 000;Gasolina;Manual;2014;15 000
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Distinctive;202 000;Diesel;Manual;2012;7 250
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;133 808;Diesel;Automática;2018;24 900
Alfa Romeo;Alfa Romeo GT 1.9 JTD M-JET Progression;206 045;Diesel;Manual;2007;6 600
Alfa Romeo;Alfa Romeo Giulia 2.2 D Super AT8;86 224;Diesel;Automática;2019;28 990
Alfa Romeo;Alfa Romeo Junior 50 kWh;15;Eléctrico;Automática;2024;44 150
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Progression;208 036;Diesel;Manual;2010;8 950
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Sport TCT;96 000;Diesel;Automática;2019;17 450
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Sport J18 TCT;64 359;Diesel;Automática;2019;17 900
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Distinctive;155 000;Diesel;Manual;2012;9 990
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Progression;180 000;Diesel;Manual;2009;6 499
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Progression;110 500;Diesel;Manual;2009;6 400
Alfa Romeo;Alfa Romeo 147 1.6 TS;112 000;Gasolina;Manual;2004;4 990
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Sport TCT;121 227;Diesel;Automática;2018;14 999
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Distinctive;90 000;Diesel;Manual;2015;13 980
Alfa Romeo;Alfa Romeo MiTo;218 448;Diesel;Manual;2010;6 900
Alfa Romeo;Alfa Romeo 156 1.9 JTD 16V Progression;280 000;Diesel;Manual;2004;2 850
Alfa Romeo;Alfa Romeo Tonale 1.3 Plug-In Hybrid Sprint e-AWD;12 600;Híbrido Plug-In;Automática;2023;46 000
Alfa Romeo;Alfa Romeo Stelvio 2.0 Turbo 16V AT8-Q4 First Edition;72 800;Gasolina;Automática;2017;39 800
Alfa Romeo;Alfa Romeo Giulia 2.2 D Super AT8;123 449;Diesel;Automática;2016;22 490
Alfa Romeo;Alfa Romeo Stelvio V6 2.9 Bi-Turbo AT8-Q4 Quadrifoglio;52 300;Gasolina;Automática;2018;88 500
Alfa Romeo;Alfa Romeo Brera 2.2 JTS Skyview;190 000;Gasolina;Manual;2006;13 900
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Distinctive 5KQ;247 500;Diesel;Manual;2010;5 900
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Distinctive;175 000;Diesel;Manual;2010;6 899
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Distinctive S&S;125 316;Diesel;Manual;2013;9 900
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Distinctive S&S;187 000;Diesel;Manual;2013;8 350
Alfa Romeo;Alfa Romeo Spider 2.0 TS;110 000;Gasolina;Manual;1999;13 500
Alfa Romeo;Alfa Romeo MiTo 1.6 JTD Distinctive;163 000;Diesel;Manual;2010;8 850
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Sport J18;215 000;Diesel;Manual;2014;13 200
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Progression;217 000;Diesel;Manual;2011;6 970
Alfa Romeo;Alfa Romeo Tonale 1.5 Hybrid Sprint;25;Híbrido (Gasolina);Automática;2023;36 990
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;84 000;Diesel;Automática;2019;31 000
Alfa Romeo;Alfa Romeo Giulietta;88 900;Diesel;Automática;2017;15 490
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Corporate;207 969;Diesel;Manual;2010;8 650
Alfa Romeo;Alfa Romeo MiTo 1.6 JTDM;216 023;Diesel;Manual;2009;7 850
Alfa Romeo;Alfa Romeo Giulia 2.2 D TI Q4 AT8;4 900;Diesel;Automática;2024;53 000
Alfa Romeo;Alfa Romeo MiTo 1.3 JTDM SBK;180 000;Diesel;Manual;2013;8 990
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Distinctive;179 000;Diesel;Manual;2009;5 499
Alfa Romeo;Alfa Romeo MiTo 1.3 JTDM Distinctive;150 000;Diesel;Manual;2015;7 990
Alfa Romeo;Alfa Romeo MiTo 1.6 JTD Distinctive;274 000;Diesel;Manual;2009;3 500
Alfa Romeo;Alfa Romeo Spider 2.2 JTS;68 038;Gasolina;Manual;2007;19 500
Alfa Romeo;Alfa Romeo MiTo 1.4 MultiAir Distinctive;92 397;Gasolina;Manual;2011;10 500
Alfa Romeo;Alfa Romeo 147 1.6 TS Progression;170 000;Gasolina;Manual;2003;3 000
Alfa Romeo;Alfa Romeo Tonale 1.5 Hybrid Ti;7 629;Híbrido (Gasolina);Automática;2023;38 990
Alfa Romeo;Alfa Romeo Tonale 1.3 Plug-In Hybrid Ti e-AWD;10;Híbrido Plug-In;Automática;2023;49 990
Alfa Romeo;Alfa Romeo Giulietta 1750 TBi Quadrifoglio Verde;157 000;Gasolina;Manual;2013;14 850
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8;122 179;Diesel;Automática;2017;26 490
Alfa Romeo;Alfa Romeo Giulietta 1750 TBi Quadrifoglio Verde;93 000;Gasolina;Manual;2011;18 900
Alfa Romeo;Alfa Romeo MiTo 1.3 JTDM;61 972;Diesel;Manual;2018;12 500
Alfa Romeo;Alfa Romeo Tonale 1.5 Hybrid Edizione Speciale;2 500;Híbrido (Gasolina);Automática;2023;40 800
Alfa Romeo;Alfa Romeo MiTo 1.3 JTD Distinctive;138 000;Diesel;Manual;2011;6 950
Alfa Romeo;Alfa Romeo Tonale 1.6 VGT-D Ti;13 967;Diesel;Automática;2023;37 990
Alfa Romeo;Alfa Romeo Tonale 1.5 Hybrid Edizione Speciale;15 797;Híbrido (Gasolina);Automática;2022;33 990
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Distinctive J18;148 900;Diesel;Manual;2014;11 499
Alfa Romeo;Alfa Romeo Giulietta 1.6 JTDm Distinctive;126 000;Diesel;Manual;2011;10 950
Alfa Romeo;Alfa Romeo Tonale 1.6 VGT-D Sprint;15;Diesel;Automática;2024;49 490
Alfa Romeo;Alfa Romeo MiTo 1.3 JTDM Super;192 000;Diesel;Manual;2011;7 990
Alfa Romeo;Alfa Romeo Tonale 1.3 Plug-In Hybrid Sprint e-AWD;1 000;Híbrido Plug-In;Automática;2023;47 500
Alfa Romeo;Alfa Romeo Tonale;200 000;Diesel;Automática;2020;30 000
Alfa Romeo;Alfa Romeo Tonale 1.6 VGT-D Super;21 642;Diesel;Automática;2023;33 490
Alfa Romeo;Alfa Romeo Tonale 1.3 Plug-In Hybrid Ti e-AWD;250;Híbrido Plug-In;Automática;2024;54 000
Alfa Romeo;Alfa Romeo Montreal;91 000;Gasolina;Manual;1975;98 000
Alfa Romeo;Alfa Romeo Stelvio 2.2 D Super AT8 Q4;148 000;Diesel;Automática;2018;31 990
Alfa Romeo;Alfa Romeo Giulia 2.2 Diesel AT8 Executive;169 000;Diesel;Automática;2016;17 999
Alpine;Alpine A110 Légende;9 800;Gasolina;Automática;2019;62 500
Alpine;Alpine A110 Légende;4 400;Gasolina;Automática;2018;62 500
Alpine;Alpine A110 Légende;11 000;Gasolina;Automática;2019;62 500
Alpine;Alpine A110 GT;21 000;Gasolina;Automática;2022;74 990
Aston Martin;Aston Martin DBX 707;5 000;Gasolina;Automática;2024;320 000
Aston Martin;Aston Martin Vantage Coupe V8;90 000;Gasolina;Manual;2007;69 000
Aston Martin;Aston Martin DB9 Coupe Touchtronic;52 500;Gasolina;Automática;2007;97 500
Aston Martin;Aston Martin Vantage Coupe V8 Sportshift;92 000;Gasolina;Automática;2007;59 999
Aston Martin;Aston Martin Vantage Roadster V8 S Sportshift SP10;33 500;Gasolina;Automática;2014;104 950
Aston Martin;Aston Martin DB11 Coupé V8 Auto;16 000;Gasolina;Automática;2017;159 950
Aston Martin;Aston Martin Vanquish S Touchtronic 3;24 000;Gasolina;Automática;2017;225 000
Aston Martin;Aston Martin Vantage Roadster V12 S Sportshift 3;59 000;Gasolina;Automática;2015;169 500
Aston Martin;Aston Martin Virage Coupe V12 Touchtronic 2;25 000;Gasolina;Automática;2013;110 000
Aston Martin;Aston Martin DB7 Vantage Coupé;47 000;Gasolina;Manual;2001;67 500
Aston Martin;Aston Martin Vantage Coupe V8 N430 Sportshift;31 000;Gasolina;Automática;2016;112 500
Aston Martin;Aston Martin DBX Standard;34 000;Gasolina;Automática;2020;179 000
Aston Martin;Aston Martin Vanquish;25 900;Gasolina;Automática;2006;105 000
Aston Martin;Aston Martin Vantage Coupe V8 F1 Edition;8 853;Gasolina;Automática;2022;245 000
Aston Martin;Aston Martin DBX Standard;48 520;Gasolina;Automática;2021;179 950
Aston Martin;Aston Martin DB12 Coupé V8 Auto;4 197;Gasolina;Automática;2024;329 007
Aston Martin;Aston Martin Vantage Coupe V8 F1 Edition;21 000;Gasolina;Automática;2022;235 000
Aston Martin;Aston Martin Vantage Coupe V8;32 000;Gasolina;Automática;2019;155 000
Aston Martin;Aston Martin Vantage Coupe V8 N420 Sportshift;98 790;Gasolina;Automática;2011;89 990
Aston Martin;Aston Martin Vantage Coupe V8 AMR;24 000;Gasolina;Manual;2020;185 000
Aston Martin;Aston Martin DBX Standard;47 000;Gasolina;Automática;2021;185 000
Aston Martin;Aston Martin Rapide V12 Touchtronic 2;36 511;Gasolina;Automática;2010;110 000
Aston Martin;Aston Martin Vantage Coupe V8 Sportshift;99 000;Gasolina;Automática;2010;82 300
Aston Martin;Aston Martin Rapide V12 Touchtronic III S;27 000;Gasolina;Automática;2018;152 500
Aston Martin;Aston Martin DB11 Coupé;39 000;Gasolina;Automática;2019;178 000
Aston Martin;Aston Martin Rapide V12 Touchtronic 2;108 000;Gasolina;Automática;2010;71 250
Aston Martin;Aston Martin Vantage Roadster V8 F1 Edition;20 000;Gasolina;Automática;2023;215 000
Aston Martin;Aston Martin Vantage Roadster;33 500;Gasolina;Automática;2007;74 000
Aston Martin;Aston Martin DB9 Volante Touchtronic;83 000;Gasolina;Automática;2005;84 500
Aston Martin;Aston Martin DB12 Coupé V8 Auto;2 425;Gasolina;Automática;2024;326 000
Aston Martin;Aston Martin Vantage Coupe V8;119 000;Gasolina;Manual;2006;59 000
Aston Martin;Aston Martin DB7 Vantage Volante;39 800;Gasolina;Automática;2000;79 900
Aston Martin;Aston Martin Vanquish;81 000;Gasolina;Automática;2004;95 000
Aston Martin;Aston Martin Vantage Roadster V8 Sportshift;79 800;Gasolina;Automática;2010;92 500
Aston Martin;Aston Martin DBS Coupe Superleggera;10 000;Gasolina;Automática;2020;379 000
Audi;Audi SQ5 TDI quattro Tiptronic;15 600;Diesel;Automática;2022;96 000
Audi;Audi A5 Sportback 2.0 TDi Multitronic S-line;122 416;Diesel;Automática;2016;22 000
Audi;Audi Q3 2.0 TDI Design;107 478;Diesel;Manual;2017;24 500
Audi;Audi A4 Avant 35 TDI S tronic;58 308;Diesel;Automática;2020;30 200
Audi;Audi A3 Sportback 1.6 TDi Sport S-Tronic;186 500;Diesel;Automática;2011;12 900
Audi;Audi A6 Avant 2.0 TDi Advance S tronic;249 000;Diesel;Automática;2014;19 500
Audi;Audi A4 Avant 2.0 TDI Advance S tronic;75 487;Diesel;Automática;2019;28 490
Audi;Audi A3 Limousine 30 TDI S tronic S line;12 033;Diesel;Automática;2023;37 900
Audi;Audi Q8 3.0 TDI 50 quattro Tiptronic;119 000;Diesel;Automática;2019;66 900
Audi;Audi A6 Avant 40 TDI Sport S tronic;156 000;Diesel;Automática;2019;40 900
Audi;Audi A4 Avant 2.0 TDI S tronic;100 000;Diesel;Automática;2018;28 900
Audi;Audi A1 1.6 TDI Sport;153 150;Diesel;Manual;2015;13 500
Audi;Audi A1 1.6 TDI S-line;155 500;Diesel;Manual;2012;12 500
Audi;Audi A4 Avant 35 TDI Fleet Edition S tronic;70 883;Diesel;Automática;2020;27 900
Audi;Audi A4 Avant 2.0 TDI multitronic Advance;164 000;Diesel;Automática;2012;15 990
Audi;Audi Q3 45 TFSIe S tronic;77 200;Híbrido Plug-In;Automática;2021;37 500
Audi;Audi A3 Limousine 2.0 TDi S-line S tronic;164 500;Diesel;Automática;2019;24 900
Audi;Audi A6 Avant 40 TDI Sport S tronic;88 046;Diesel;Automática;2020;35 900
Audi;Audi Q5 2.0 TDi S-line;163 013;Diesel;Manual;2015;21 900
Audi;Audi A4 Avant 2.0 TDI Sport;290 000;Diesel;Manual;2010;8 490
Audi;Audi A3 Sportback 1.6 TDI DPF S line Sport Pack;145 500;Diesel;Manual;2013;11 750
Audi;Audi A3 Sportback 2.0 TDi S-line;398 852;Diesel;Manual;2008;11 750
Audi;Audi A3 Sportback 1.6 TDI Advance Ultra;180 000;Diesel;Manual;2016;18 900
Audi;Audi A5 Sportback 2.0 TDI;79 000;Diesel;Manual;2018;32 900
Audi;Audi A4 Avant 2.0 TDI;124 000;Diesel;Manual;2017;24 900
Audi;Audi Q4 e-tron 50 quattro 82 kWH;91 063;Eléctrico;Automática;2021;35 990
Audi;Audi Q4 Sportback e-tron 40 82 kWH;34 891;Eléctrico;Automática;2022;42 780
Audi;Audi Q5 2.0 TDi Sport;230 439;Diesel;Manual;2012;16 900
Audi;Audi A6 Avant 40 TDI Sport S tronic;60 000;Diesel;Automática;2021;49 900
Audi;Audi Q3 35 TFSI Advanced;65 419;Gasolina;Manual;2019;27 700
Audi;Audi A3 Sportback 40 TFSIe Advanced;21 883;Híbrido Plug-In;Automática;2022;29 980
Audi;Audi A1 1.0 TFSI S-line;193 127;Gasolina;Manual;2016;10 990
Audi;Audi Q2 1.6 TDI Design S tronic;118 000;Diesel;Automática;2020;23 999
Audi;Audi Q8 50 TDI quattro Tiptronic;85 556;Diesel;Automática;2022;104 900
Audi;Audi Q5 50 TFSIe quattro Sport S tronic;77 542;Híbrido Plug-In;Automática;2020;39 000
Audi;Audi e-tron GT quattro;65 200;Eléctrico;Automática;2022;72 500
Audi;Audi A5 Sportback 2.0 TDI S tronic;87 468;Diesel;Automática;2018;35 500
Audi;Audi RS3 Sportback 2.5 TFSI quattro S tronic;146 000;Gasolina;Automática;2018;43 750
Audi;Audi A5 Cabrio 3.0 TDi Multitronic S-line;151 595;Diesel;Automática;2013;21 500
Audi;Audi A3 Sportback 2.0 TDi Sport;245 000;Diesel;Manual;2011;11 850
Audi;Audi A5 Cabrio 2.0 TDi S-line S tronic;76 000;Diesel;Automática;2017;36 950
Audi;Audi A5 Sportback 2.0 TFSi Q.S-line S-tronic;135 000;Gasolina;Automática;2010;18 900
Audi;Audi A4 Avant 2.0 TDI S-line;274 000;Diesel;Manual;2007;6 999
Audi;Audi A6 Avant 40 TDI Sport S tronic;65 000;Diesel;Automática;2019;39 999
Audi;Audi A6 Avant 55 TFSIe quattro S line S tronic;45 000;Híbrido Plug-In;Automática;2020;57 900
Audi;Audi A4 35 TDI S tronic;159 000;Diesel;Automática;2019;21 900
Audi;Audi A5 Sportback 35 TDI S tronic;176 000;Diesel;Automática;2019;26 990
Audi;Audi Q2 30 TDI;1;Diesel;Manual;2024;34 847
Audi;Audi Q4 Sportback e-tron 45 82 kWh;1;Eléctrico;Automática;2024;60 384
Audi;Audi A3 Sportback 30 TDI S line;1;Diesel;Manual;2024;38 562
Audi;Audi Q2 35 TFSI S line S tronic;1;Gasolina;Automática;2024;40 232
Audi;Audi A6 Avant 2.0 TDi Business Line S-line S tronic;257 000;Diesel;Automática;2017;23 950
Audi;Audi A3 Limousine 1.6 TDI Sport;185 000;Diesel;Manual;2016;17 500
Audi;Audi A3 Sportback 30 TFSI Advanced;1;Gasolina;Manual;2024;33 680
Audi;Audi A1 Sportback 25 TFSI Advanced;1;Gasolina;Manual;2024;27 582
Audi;Audi Q4 Sportback e-tron 45 quattro 82 kWh;1;Eléctrico;Automática;2024;63 023
Audi;Audi A1 Sportback 25 TFSI;1;Gasolina;Manual;2024;26 764
Audi;Audi A5 Sportback 2.0 TDi Business Line Advance;80 000;Diesel;Manual;2018;27 490
Audi;Audi A5 Sportback 2.0 TDI S-line S tronic;92 940;Diesel;Automática;2019;37 800
Audi;Audi A3 Sportback 30 TDI S line S tronic;19 716;Diesel;Automática;2023;32 900
Audi;Audi A3 Sportback 30 TFSI;37 684;Gasolina;Manual;2022;23 990
Audi;Audi A1 Sportback 25 TFSI Advanced;47 180;Gasolina;Manual;2022;21 490
Audi;Audi A1 Sportback 25 TFSI Advanced;50 878;Gasolina;Manual;2021;18 990
Audi;Audi Q7;169 500;Híbrido (Diesel);Automática;2016;39 900
Audi;Audi A4 2.0 TDi Advance;212 000;Diesel;Manual;2014;14 950
Audi;Audi A4 Avant 35 TDI Advanced S tronic;180 000;Diesel;Automática;2019;22 490
Audi;Audi A3 Sportback 1.6 TDI Sport;224 000;Diesel;Manual;2017;17 450
Audi;Audi e-tron 50 quattro S line;29 107;Eléctrico;Automática;2021;44 990
Audi;Audi Q2 30 TFSI;128 787;Gasolina;Manual;2019;17 880
Audi;Audi A1 Sportback 30 TFSI Advanced S tronic;98 876;Gasolina;Automática;2019;18 980
Audi;Audi e-tron Sportback 55 quattro S line;20 012;Eléctrico;Automática;2022;47 990
Audi;Audi A3 Sportback 1.6 tDI DPF S line Sport Pack;222 000;Diesel;Manual;2013;13 990
Audi;Audi e-tron 55 quattro Advanced;69 500;Eléctrico;Automática;2020;46 500
Audi;Audi A4 Avant 2.0 TDI S-line;245 000;Diesel;Manual;2006;6 900
Audi;Audi Q2 1.0 TFSI Design S tronic;111 600;Gasolina;Automática;2018;23 250
Audi;Audi A3 Sportback 40 TFSIe Advanced;65 000;Híbrido Plug-In;Automática;2021;31 900
Audi;Audi A3 Sportback 30 TDI S line S tronic;38 000;Diesel;Automática;2023;34 900
Audi;Audi A5 Sportback 2.0 TDi;76 224;Diesel;Manual;2018;32 900
Audi;Audi Q2 30 TFSI;40 000;Gasolina;Manual;2022;24 490
Audi;Audi A4 Avant 40 TDI Sport S tronic;125 000;Diesel;Automática;2019;27 900
Audi;Audi A3 Sportback 1.6 TDi;71 801;Diesel;Manual;2020;21 700
Audi;Audi S5;110 000;Gasolina;Manual;2013;45 000
Audi;Audi TT Roadster 2.0 TDi quattro S-line;341 120;Diesel;Manual;2008;10 999
Audi;Audi A6 Avant 55 TFSIe quattro S line S tronic;62 040;Híbrido Plug-In;Automática;2022;49 990
Audi;Audi A1 1.2 TFSi Sport;122 000;Gasolina;Manual;2011;11 850
Audi;Audi A3 Cabrio 1.6 TDi;100 576;Diesel;Manual;2018;20 990
Audi;Audi A6 45 TFSI S tronic;126 000;Gasolina;Automática;2019;33 900
Audi;Audi Q2 1.6 TDI S tronic;80 000;Diesel;Automática;2019;25 900
Audi;Audi A5 Sportback 2.7 TDi Multitronic S-line;140 000;Diesel;Automática;2011;15 000
Audi;Audi A5 2.0 TDi;213 000;Diesel;Manual;2010;14 000
Audi;Audi Q8 e-Tron;109 000;Eléctrico;Automática;2020;37 880
Audi;Audi A6 Allroad 3.0 V6 TFSi quattro Tiptronic;85 000;Gasolina;Automática;2009;23 000
Audi;Audi A1 Sportback 1.6 TDi Advance;44 500;Diesel;Manual;2014;15 500
Audi;Audi A3 Sportback 30 TDI;16 968;Diesel;Manual;2020;25 200
Audi;Audi A6 Avant;285 674;Diesel;Automática;2007;12 990
Audi;Audi RS4 Avant 4.2 FSi quattro S tronic;159 000;Gasolina;Automática;2012;49 990
Audi;Audi TT Roadster 2.0 TFSi;189 000;Gasolina;Manual;2007;12 950
Audi;Audi Q2 30 TDI Design S tronic;35 169;Diesel;Automática;2019;26 900
Audi;Audi A4 Avant 2.0 TDI Advance;166 000;Diesel;Manual;2011;12 950
Audi;Audi A3 Sportback 1.6 tDI (clean diesel) S tronic S line Sport Pack;177 980;Diesel;Automática;2016;17 990
Audi;Audi A4 50 TDI quattro Sport Tiptronic;148 000;Diesel;Automática;2019;23 500
Audi;Audi A6 Avant 2.0 TDi Limited Edition S tronic;132 000;Diesel;Automática;2015;22 900
Audi;Audi A3 1.6 TDI Advance;123 000;Diesel;Manual;2013;15 350
Audi;Audi A3 Sportback 30 TDI S-line;84 000;Diesel;Manual;2019;24 950
Audi;Audi A1 Sportback 30 TFSI Advanced;131 000;Gasolina;Manual;2021;17 900
Audi;Audi A6 2.7 TDi V6 Multitronic;304 451;Diesel;Automática;2008;6 480
Audi;Audi A3 Limousine 1.6 TDi S-line;195 000;Diesel;Manual;2016;14 490
Audi;Audi A3 Sportback 1.6 TDI S tronic;120 000;Diesel;Automática;2017;19 000
Audi;Audi Q5 2.0 TDi quattro S-tronic;115 000;Diesel;Automática;2017;35 500
Audi;Audi A4 Avant 2.0 TDI Business Line Sport;199 999;Diesel;Manual;2015;15 900
Audi;Audi e-tron;31 000;Eléctrico;Automática;2020;40 000
Audi;Audi Q4 e-tron 45 82 kWh;1 450;Eléctrico;Automática;2024;54 990
Audi;Audi A1 Sportback 1.0 TFSI S-line;70 000;Gasolina;Manual;2018;16 950
Audi;Audi Q4 e-tron 40 82 kWH;12 150;Eléctrico;Automática;2023;51 990
Audi;Audi Q8 60 TFSIe quattro S line Tiptronic;48 009;Híbrido Plug-In;Automática;2022;84 900
Audi;Audi A3 Sportback e-tron 1.4 TFSI Design S tronic;190 000;Híbrido Plug-In;Automática;2016;14 500
Audi;Audi A5 Sportback 2.7 TDi;331 150;Diesel;Manual;2010;12 450
Audi;Audi RS4 Avant 2.9 TSI quattro Tiptronic;113 076;Gasolina;Automática;2018;85 000
Audi;Audi R8 Spyder 5.2 FSi V10 quattro R tronic;50 139;Gasolina;Automática;2010;108 500
Audi;Audi A3 Sportback 1.2 TFSi Attraction;138 950;Gasolina;Manual;2015;14 999
Audi;Audi Q3 Sportback 35 TDI S line S tronic;70 000;Diesel;Automática;2021;39 990
Audi;Audi A5 Sportback 2.0 TDi Sport S tronic;139 913;Diesel;Automática;2018;32 900
Audi;Audi TT RS Coupé plus S tronic;101 000;Gasolina;Automática;2013;45 990
Audi;Audi A3 Limousine 30 TDI Advanced;99 000;Diesel;Manual;2021;26 900
Audi;Audi A3 Sportback 30 TDI Sport;190 840;Diesel;Manual;2020;19 900
Audi;Audi A4 Avant 2.0 TDI multitronic Advance;268 853;Diesel;Automática;2012;14 900
Audi;Audi A3 1.2 TFSi S-line;250 000;Gasolina;Manual;2011;9 999
Audi;Audi A4 Avant 35 TDI S tronic;84 750;Diesel;Automática;2020;27 990
Audi;Audi TT RS Coupé Standard;105 000;Gasolina;Manual;2010;43 990
Audi;Audi A5 Sportback 2.0 TDI Multitronic S-line;385 000;Diesel;Automática;2011;10 900
Audi;Audi A4 Avant 2.0 TDI S tronic sport;198 000;Diesel;Automática;2014;17 990
Audi;Audi A5 Sportback 40 TDI quattro S line S tronic;16 002;Diesel;Automática;2023;68 900
Audi;Audi A4 40 TFSI S tronic S line;26 700;Gasolina;Automática;2023;34 900
Audi;Audi A1 Sportback 1.6 TDi Advance;142 000;Diesel;Manual;2012;13 900
